id,order_id,category_id,row,column,updated_at,version
225,,1,3,25,2024-06-23 12:47:44.158326,1
226,,1,3,26,2024-06-23 12:47:44.158326,1
227,,1,3,27,2024-06-23 12:47:44.158326,1
228,,1,3,28,2024-06-23 12:47:44.158326,1
229,,1,3,29,2024-06-23 12:47:44.158326,1
230,,1,3,30,2024-06-23 12:47:44.158326,1
231,,1,3,31,2024-06-23 12:47:44.158326,1
232,,1,3,32,2024-06-23 12:47:44.158326,1
233,,1,3,33,2024-06-23 12:47:44.158326,1
234,,1,3,34,2024-06-23 12:47:44.158326,1
235,,1,3,35,2024-06-23 12:47:44.158326,1
236,,1,3,36,2024-06-23 12:47:44.158326,1
237,,1,3,37,2024-06-23 12:47:44.158326,1
238,,1,3,38,2024-06-23 12:47:44.158326,1
239,,1,3,39,2024-06-23 12:47:44.158326,1
240,,1,3,40,2024-06-23 12:47:44.158326,1
241,,1,3,41,2024-06-23 12:47:44.158326,1
242,,1,3,42,2024-06-23 12:47:44.158326,1
243,,1,3,43,2024-06-23 12:47:44.158326,1
244,,1,3,44,2024-06-23 12:47:44.158326,1
245,,1,3,45,2024-06-23 12:47:44.158326,1
246,,1,3,46,2024-06-23 12:47:44.158326,1
247,,1,3,47,2024-06-23 12:47:44.158326,1
248,,1,3,48,2024-06-23 12:47:44.158326,1
249,,1,3,49,2024-06-23 12:47:44.158326,1
250,,1,3,50,2024-06-23 12:47:44.158326,1
251,,1,3,51,2024-06-23 12:47:44.158326,1
252,,1,3,52,2024-06-23 12:47:44.158326,1
253,,1,3,53,2024-06-23 12:47:44.158326,1
254,,1,3,54,2024-06-23 12:47:44.158326,1
255,,1,3,55,2024-06-23 12:47:44.158326,1
256,,1,3,56,2024-06-23 12:47:44.158326,1
257,,1,3,57,2024-06-23 12:47:44.158326,1
258,,1,3,58,2024-06-23 12:47:44.158326,1
259,,1,3,59,2024-06-23 12:47:44.158326,1
260,,1,3,60,2024-06-23 12:47:44.158326,1
261,,1,3,61,2024-06-23 12:47:44.158326,1
262,,1,3,62,2024-06-23 12:47:44.158326,1
263,,1,3,63,2024-06-23 12:47:44.158326,1
264,,1,3,64,2024-06-23 12:47:44.158326,1
265,,1,3,65,2024-06-23 12:47:44.158326,1
266,,1,3,66,2024-06-23 12:47:44.158326,1
267,,1,3,67,2024-06-23 12:47:44.158326,1
268,,1,3,68,2024-06-23 12:47:44.158326,1
269,,1,3,69,2024-06-23 12:47:44.158326,1
270,,1,3,70,2024-06-23 12:47:44.158326,1
271,,1,3,71,2024-06-23 12:47:44.158326,1
272,,1,3,72,2024-06-23 12:47:44.158326,1
273,,1,3,73,2024-06-23 12:47:44.158326,1
274,,1,3,74,2024-06-23 12:47:44.158326,1
275,,1,3,75,2024-06-23 12:47:44.158326,1
276,,1,3,76,2024-06-23 12:47:44.158326,1
277,,1,3,77,2024-06-23 12:47:44.158326,1
278,,1,3,78,2024-06-23 12:47:44.158326,1
279,,1,3,79,2024-06-23 12:47:44.158326,1
280,,1,3,80,2024-06-23 12:47:44.158326,1
281,,1,3,81,2024-06-23 12:47:44.158326,1
282,,1,3,82,2024-06-23 12:47:44.158326,1
283,,1,3,83,2024-06-23 12:47:44.158326,1
284,,1,3,84,2024-06-23 12:47:44.158326,1
285,,1,3,85,2024-06-23 12:47:44.158326,1
286,,1,3,86,2024-06-23 12:47:44.158326,1
287,,1,3,87,2024-06-23 12:47:44.158326,1
288,,1,3,88,2024-06-23 12:47:44.158326,1
289,,1,3,89,2024-06-23 12:47:44.158326,1
290,,1,3,90,2024-06-23 12:47:44.158326,1
291,,1,3,91,2024-06-23 12:47:44.158326,1
292,,1,3,92,2024-06-23 12:47:44.158326,1
293,,1,3,93,2024-06-23 12:47:44.158326,1
294,,1,3,94,2024-06-23 12:47:44.158326,1
295,,1,3,95,2024-06-23 12:47:44.158326,1
296,,1,3,96,2024-06-23 12:47:44.158326,1
297,,1,3,97,2024-06-23 12:47:44.158326,1
298,,1,3,98,2024-06-23 12:47:44.158326,1
299,,1,3,99,2024-06-23 12:47:44.158326,1
300,,1,3,100,2024-06-23 12:47:44.158326,1
301,,1,4,1,2024-06-23 12:47:44.158326,1
302,,1,4,2,2024-06-23 12:47:44.158326,1
303,,1,4,3,2024-06-23 12:47:44.158326,1
304,,1,4,4,2024-06-23 12:47:44.158326,1
305,,1,4,5,2024-06-23 12:47:44.158326,1
306,,1,4,6,2024-06-23 12:47:44.158326,1
307,,1,4,7,2024-06-23 12:47:44.158326,1
308,,1,4,8,2024-06-23 12:47:44.158326,1
309,,1,4,9,2024-06-23 12:47:44.158326,1
310,,1,4,10,2024-06-23 12:47:44.158326,1
311,,1,4,11,2024-06-23 12:47:44.158326,1
312,,1,4,12,2024-06-23 12:47:44.158326,1
313,,1,4,13,2024-06-23 12:47:44.158326,1
314,,1,4,14,2024-06-23 12:47:44.158326,1
315,,1,4,15,2024-06-23 12:47:44.158326,1
316,,1,4,16,2024-06-23 12:47:44.158326,1
317,,1,4,17,2024-06-23 12:47:44.158326,1
318,,1,4,18,2024-06-23 12:47:44.158326,1
319,,1,4,19,2024-06-23 12:47:44.158326,1
320,,1,4,20,2024-06-23 12:47:44.158326,1
321,,1,4,21,2024-06-23 12:47:44.158326,1
322,,1,4,22,2024-06-23 12:47:44.158326,1
323,,1,4,23,2024-06-23 12:47:44.158326,1
324,,1,4,24,2024-06-23 12:47:44.158326,1
325,,1,4,25,2024-06-23 12:47:44.158326,1
326,,1,4,26,2024-06-23 12:47:44.158326,1
327,,1,4,27,2024-06-23 12:47:44.158326,1
328,,1,4,28,2024-06-23 12:47:44.158326,1
329,,1,4,29,2024-06-23 12:47:44.158326,1
330,,1,4,30,2024-06-23 12:47:44.158326,1
331,,1,4,31,2024-06-23 12:47:44.158326,1
332,,1,4,32,2024-06-23 12:47:44.158326,1
333,,1,4,33,2024-06-23 12:47:44.158326,1
334,,1,4,34,2024-06-23 12:47:44.158326,1
335,,1,4,35,2024-06-23 12:47:44.158326,1
336,,1,4,36,2024-06-23 12:47:44.158326,1
337,,1,4,37,2024-06-23 12:47:44.158326,1
338,,1,4,38,2024-06-23 12:47:44.158326,1
339,,1,4,39,2024-06-23 12:47:44.158326,1
340,,1,4,40,2024-06-23 12:47:44.158326,1
341,,1,4,41,2024-06-23 12:47:44.158326,1
342,,1,4,42,2024-06-23 12:47:44.158326,1
343,,1,4,43,2024-06-23 12:47:44.158326,1
344,,1,4,44,2024-06-23 12:47:44.158326,1
345,,1,4,45,2024-06-23 12:47:44.158326,1
346,,1,4,46,2024-06-23 12:47:44.158326,1
347,,1,4,47,2024-06-23 12:47:44.158326,1
348,,1,4,48,2024-06-23 12:47:44.158326,1
349,,1,4,49,2024-06-23 12:47:44.158326,1
350,,1,4,50,2024-06-23 12:47:44.158326,1
351,,1,4,51,2024-06-23 12:47:44.158326,1
352,,1,4,52,2024-06-23 12:47:44.158326,1
353,,1,4,53,2024-06-23 12:47:44.158326,1
354,,1,4,54,2024-06-23 12:47:44.158326,1
355,,1,4,55,2024-06-23 12:47:44.158326,1
356,,1,4,56,2024-06-23 12:47:44.158326,1
357,,1,4,57,2024-06-23 12:47:44.158326,1
358,,1,4,58,2024-06-23 12:47:44.158326,1
359,,1,4,59,2024-06-23 12:47:44.158326,1
360,,1,4,60,2024-06-23 12:47:44.158326,1
361,,1,4,61,2024-06-23 12:47:44.158326,1
362,,1,4,62,2024-06-23 12:47:44.158326,1
363,,1,4,63,2024-06-23 12:47:44.158326,1
364,,1,4,64,2024-06-23 12:47:44.158326,1
365,,1,4,65,2024-06-23 12:47:44.158326,1
366,,1,4,66,2024-06-23 12:47:44.158326,1
367,,1,4,67,2024-06-23 12:47:44.158326,1
368,,1,4,68,2024-06-23 12:47:44.158326,1
369,,1,4,69,2024-06-23 12:47:44.158326,1
370,,1,4,70,2024-06-23 12:47:44.158326,1
371,,1,4,71,2024-06-23 12:47:44.158326,1
372,,1,4,72,2024-06-23 12:47:44.158326,1
373,,1,4,73,2024-06-23 12:47:44.158326,1
374,,1,4,74,2024-06-23 12:47:44.158326,1
375,,1,4,75,2024-06-23 12:47:44.158326,1
376,,1,4,76,2024-06-23 12:47:44.158326,1
377,,1,4,77,2024-06-23 12:47:44.158326,1
378,,1,4,78,2024-06-23 12:47:44.158326,1
379,,1,4,79,2024-06-23 12:47:44.158326,1
380,,1,4,80,2024-06-23 12:47:44.158326,1
381,,1,4,81,2024-06-23 12:47:44.158326,1
382,,1,4,82,2024-06-23 12:47:44.158326,1
383,,1,4,83,2024-06-23 12:47:44.158326,1
384,,1,4,84,2024-06-23 12:47:44.158326,1
385,,1,4,85,2024-06-23 12:47:44.158326,1
386,,1,4,86,2024-06-23 12:47:44.158326,1
387,,1,4,87,2024-06-23 12:47:44.158326,1
388,,1,4,88,2024-06-23 12:47:44.158326,1
389,,1,4,89,2024-06-23 12:47:44.158326,1
390,,1,4,90,2024-06-23 12:47:44.158326,1
391,,1,4,91,2024-06-23 12:47:44.158326,1
392,,1,4,92,2024-06-23 12:47:44.158326,1
393,,1,4,93,2024-06-23 12:47:44.158326,1
394,,1,4,94,2024-06-23 12:47:44.158326,1
395,,1,4,95,2024-06-23 12:47:44.158326,1
396,,1,4,96,2024-06-23 12:47:44.158326,1
397,,1,4,97,2024-06-23 12:47:44.158326,1
398,,1,4,98,2024-06-23 12:47:44.158326,1
399,,1,4,99,2024-06-23 12:47:44.158326,1
400,,1,4,100,2024-06-23 12:47:44.158326,1
401,,1,5,1,2024-06-23 12:47:44.158326,1
402,,1,5,2,2024-06-23 12:47:44.158326,1
403,,1,5,3,2024-06-23 12:47:44.158326,1
404,,1,5,4,2024-06-23 12:47:44.158326,1
405,,1,5,5,2024-06-23 12:47:44.158326,1
406,,1,5,6,2024-06-23 12:47:44.158326,1
407,,1,5,7,2024-06-23 12:47:44.158326,1
408,,1,5,8,2024-06-23 12:47:44.158326,1
409,,1,5,9,2024-06-23 12:47:44.158326,1
410,,1,5,10,2024-06-23 12:47:44.158326,1
411,,1,5,11,2024-06-23 12:47:44.158326,1
412,,1,5,12,2024-06-23 12:47:44.158326,1
413,,1,5,13,2024-06-23 12:47:44.158326,1
414,,1,5,14,2024-06-23 12:47:44.158326,1
415,,1,5,15,2024-06-23 12:47:44.158326,1
416,,1,5,16,2024-06-23 12:47:44.158326,1
417,,1,5,17,2024-06-23 12:47:44.158326,1
418,,1,5,18,2024-06-23 12:47:44.158326,1
419,,1,5,19,2024-06-23 12:47:44.158326,1
420,,1,5,20,2024-06-23 12:47:44.158326,1
421,,1,5,21,2024-06-23 12:47:44.158326,1
422,,1,5,22,2024-06-23 12:47:44.158326,1
423,,1,5,23,2024-06-23 12:47:44.158326,1
424,,1,5,24,2024-06-23 12:47:44.158326,1
425,,1,5,25,2024-06-23 12:47:44.158326,1
426,,1,5,26,2024-06-23 12:47:44.158326,1
427,,1,5,27,2024-06-23 12:47:44.158326,1
428,,1,5,28,2024-06-23 12:47:44.158326,1
429,,1,5,29,2024-06-23 12:47:44.158326,1
430,,1,5,30,2024-06-23 12:47:44.158326,1
431,,1,5,31,2024-06-23 12:47:44.158326,1
432,,1,5,32,2024-06-23 12:47:44.158326,1
433,,1,5,33,2024-06-23 12:47:44.158326,1
434,,1,5,34,2024-06-23 12:47:44.158326,1
435,,1,5,35,2024-06-23 12:47:44.158326,1
436,,1,5,36,2024-06-23 12:47:44.158326,1
437,,1,5,37,2024-06-23 12:47:44.158326,1
438,,1,5,38,2024-06-23 12:47:44.158326,1
439,,1,5,39,2024-06-23 12:47:44.158326,1
440,,1,5,40,2024-06-23 12:47:44.158326,1
441,,1,5,41,2024-06-23 12:47:44.158326,1
442,,1,5,42,2024-06-23 12:47:44.158326,1
443,,1,5,43,2024-06-23 12:47:44.158326,1
444,,1,5,44,2024-06-23 12:47:44.158326,1
445,,1,5,45,2024-06-23 12:47:44.158326,1
446,,1,5,46,2024-06-23 12:47:44.158326,1
447,,1,5,47,2024-06-23 12:47:44.158326,1
448,,1,5,48,2024-06-23 12:47:44.158326,1
449,,1,5,49,2024-06-23 12:47:44.158326,1
450,,1,5,50,2024-06-23 12:47:44.158326,1
451,,1,5,51,2024-06-23 12:47:44.158326,1
452,,1,5,52,2024-06-23 12:47:44.158326,1
453,,1,5,53,2024-06-23 12:47:44.158326,1
454,,1,5,54,2024-06-23 12:47:44.158326,1
455,,1,5,55,2024-06-23 12:47:44.158326,1
456,,1,5,56,2024-06-23 12:47:44.158326,1
457,,1,5,57,2024-06-23 12:47:44.158326,1
458,,1,5,58,2024-06-23 12:47:44.158326,1
459,,1,5,59,2024-06-23 12:47:44.158326,1
460,,1,5,60,2024-06-23 12:47:44.158326,1
461,,1,5,61,2024-06-23 12:47:44.158326,1
462,,1,5,62,2024-06-23 12:47:44.158326,1
463,,1,5,63,2024-06-23 12:47:44.158326,1
464,,1,5,64,2024-06-23 12:47:44.158326,1
465,,1,5,65,2024-06-23 12:47:44.158326,1
466,,1,5,66,2024-06-23 12:47:44.158326,1
467,,1,5,67,2024-06-23 12:47:44.158326,1
468,,1,5,68,2024-06-23 12:47:44.158326,1
469,,1,5,69,2024-06-23 12:47:44.158326,1
470,,1,5,70,2024-06-23 12:47:44.158326,1
471,,1,5,71,2024-06-23 12:47:44.158326,1
472,,1,5,72,2024-06-23 12:47:44.158326,1
473,,1,5,73,2024-06-23 12:47:44.158326,1
474,,1,5,74,2024-06-23 12:47:44.158326,1
475,,1,5,75,2024-06-23 12:47:44.158326,1
476,,1,5,76,2024-06-23 12:47:44.158326,1
477,,1,5,77,2024-06-23 12:47:44.158326,1
478,,1,5,78,2024-06-23 12:47:44.158326,1
479,,1,5,79,2024-06-23 12:47:44.158326,1
480,,1,5,80,2024-06-23 12:47:44.158326,1
481,,1,5,81,2024-06-23 12:47:44.158326,1
482,,1,5,82,2024-06-23 12:47:44.158326,1
483,,1,5,83,2024-06-23 12:47:44.158326,1
484,,1,5,84,2024-06-23 12:47:44.158326,1
485,,1,5,85,2024-06-23 12:47:44.158326,1
486,,1,5,86,2024-06-23 12:47:44.158326,1
487,,1,5,87,2024-06-23 12:47:44.158326,1
488,,1,5,88,2024-06-23 12:47:44.158326,1
489,,1,5,89,2024-06-23 12:47:44.158326,1
490,,1,5,90,2024-06-23 12:47:44.158326,1
491,,1,5,91,2024-06-23 12:47:44.158326,1
492,,1,5,92,2024-06-23 12:47:44.158326,1
493,,1,5,93,2024-06-23 12:47:44.158326,1
494,,1,5,94,2024-06-23 12:47:44.158326,1
495,,1,5,95,2024-06-23 12:47:44.158326,1
496,,1,5,96,2024-06-23 12:47:44.158326,1
497,,1,5,97,2024-06-23 12:47:44.158326,1
498,,1,5,98,2024-06-23 12:47:44.158326,1
499,,1,5,99,2024-06-23 12:47:44.158326,1
500,,1,5,100,2024-06-23 12:47:44.158326,1
501,,1,6,1,2024-06-23 12:47:44.158326,1
502,,1,6,2,2024-06-23 12:47:44.158326,1
503,,1,6,3,2024-06-23 12:47:44.158326,1
504,,1,6,4,2024-06-23 12:47:44.158326,1
505,,1,6,5,2024-06-23 12:47:44.158326,1
506,,1,6,6,2024-06-23 12:47:44.158326,1
507,,1,6,7,2024-06-23 12:47:44.158326,1
508,,1,6,8,2024-06-23 12:47:44.158326,1
509,,1,6,9,2024-06-23 12:47:44.158326,1
510,,1,6,10,2024-06-23 12:47:44.158326,1
511,,1,6,11,2024-06-23 12:47:44.158326,1
512,,1,6,12,2024-06-23 12:47:44.158326,1
513,,1,6,13,2024-06-23 12:47:44.158326,1
514,,1,6,14,2024-06-23 12:47:44.158326,1
515,,1,6,15,2024-06-23 12:47:44.158326,1
516,,1,6,16,2024-06-23 12:47:44.158326,1
